key,targetType,targetId,districtGu,name,category,status,statusLabel,note,lat,lng,fixedLat,fixedLng,fixedSource,fixedSourceUrl,kakaoUrlX,kakaoUrlY,sourceKey,placeId,ufid,sourceId,updatedAt,evidenceAction,evidencePrimarySource,kakaoStatus,kakaoPlaceName,kakaoDistanceM,poiStatus,poiName,poiDistanceM
facility:2918,facility,2918,강서구,장항전망대,TOILET,KEEP,유지,[지도/POI 1차판정] 공중화장실/시설 POI 근거리 확인 / 카카오=금강하구둑전망대(215668.5m); POI=공중화장실(4.1m),35.0540100,128.8005000,,,,,,,public_toilet:1529,2918,,public_toilet:1529,2026-04-27T08:19:05.747867+00:00,POI_ONLY_RECHECK,POI,KAKAO_NEARBY_ONLY,금강하구둑전망대,215668.5,MATCH_STRONG,공중화장실,4.1
facility:2886,facility,2886,강서구,정거마을,TOILET,KEEP,유지,[지도/POI 1차판정] 공중화장실/시설 POI 근거리 확인 / 카카오=정거마을문화거리(38.3m); POI=정거마을(46.6m),35.0690100,128.8516000,,,,,,,public_toilet:1477,2886,,public_toilet:1477,2026-04-27T08:19:05.747867+00:00,CATEGORY_REVIEW,KAKAO,KAKAO_MEDIUM,정거마을문화거리,38.3,MATCH_MEDIUM,정거마을,46.6
facility:2903,facility,2903,강서구,제방변(덕두마을),TOILET,KEEP,유지,[지도/POI 1차판정] 카카오 지도 근거 확인 / 카카오=화장실(10.4m); POI=공중화장실(10.6m),35.1738100,128.9601000,,,,,,,public_toilet:1503,2903,,public_toilet:1503,2026-04-27T08:19:05.747867+00:00,RENAME_REVIEW,KAKAO,KAKAO_STRONG,화장실,10.4,MATCH_STRONG,공중화장실,10.6
facility:2883,facility,2883,강서구,제방변(등구마을),TOILET,KEEP,유지,[지도/POI 1차판정] 카카오 지도 근거 확인 / 카카오=제방변등구마을 공중화장실(13.4m); POI=공중화장실(13.6m),35.1887300,128.9608000,,,,,,,public_toilet:1470,2883,,public_toilet:1470,2026-04-27T08:19:05.747867+00:00,KEEP,KAKAO,KAKAO_STRONG,제방변등구마을 공중화장실,13.4,MATCH_MEDIUM,공중화장실,13.6
facility:3013,facility,3013,강서구,중사도,TOILET,KEEP,유지,[지도/POI 1차판정] 공중화장실/시설 POI 근거리 확인 / 카카오=중사도농원(399.5m); POI=공중화장실(4.1m),35.2147400,128.9170000,,,,,,,public_toilet:1668,3013,,public_toilet:1668,2026-04-27T08:19:05.747867+00:00,POI_ONLY_RECHECK,POI,KAKAO_WEAK,중사도농원,399.5,MATCH_STRONG,공중화장실,4.1
facility:2888,facility,2888,강서구,지사도서관,TOILET,KEEP,유지,[지도/POI 1차판정] 카카오 지도에서 상위 시설/공원 근거리 확인 / 카카오=지사도서관(97.6m); POI=지사도서관(89.4m),35.1517600,128.8312100,,,,,,,public_toilet:1480,2888,,public_toilet:1480,2026-04-27T08:19:05.747867+00:00,CATEGORY_REVIEW,KAKAO,KAKAO_STRONG,지사도서관,97.6,MATCH_MEDIUM,지사도서관,89.4
facility:2963,facility,2963,강서구,지사민원센터,TOILET,KEEP,유지,[지도/POI 1차판정] 공중화장실/시설 POI 근거리 확인 / 카카오=녹산동행정복지센터 지사민원센터(94.8m); POI=지사공원(2호근린공원)(18.1m),35.1517700,128.8311000,,,,,,,public_toilet:1591,2963,,public_toilet:1591,2026-04-27T08:19:05.747867+00:00,CATEGORY_REVIEW,KAKAO,KAKAO_MEDIUM,녹산동행정복지센터 지사민원센터,94.8,MATCH_STRONG,지사공원(2호근린공원),18.1
facility:2904,facility,2904,강서구,지사스포츠파크,TOILET,KEEP,유지,[지도/POI 1차판정] 공중화장실/시설 POI 근거리 확인 / 카카오=지사스포츠파크(6.2m); POI=공중화장실(8.4m),35.1454100,128.8449040,,,,,,,public_toilet:1509,2904,,public_toilet:1509,2026-04-27T08:19:05.747867+00:00,CATEGORY_REVIEW,KAKAO,KAKAO_STRONG,지사스포츠파크,6.2,MATCH_STRONG,공중화장실,8.4
facility:2978,facility,2978,강서구,지사천,TOILET,KEEP,유지,[지도/POI 1차판정] 공중화장실/시설 POI 근거리 확인 / 카카오=지사천(389.7m); POI=공중화장실(4.9m),35.1435900,128.8458000,,,,,,,public_toilet:1614,2978,,public_toilet:1614,2026-04-27T08:19:05.747867+00:00,POI_ONLY_RECHECK,POI,KAKAO_REVIEW,지사천,389.7,MATCH_STRONG,공중화장실,4.9
facility:2907,facility,2907,강서구,지사파출소,TOILET,KEEP,유지,[지도/POI 1차판정] 공중화장실/시설 POI 근거리 확인 / 카카오=지사파출소(3.7m); POI=지사파출소(3.3m),35.1511700,128.8322000,,,,,,,public_toilet:1515,2907,,public_toilet:1515,2026-04-27T08:19:05.747867+00:00,CATEGORY_REVIEW,KAKAO,KAKAO_STRONG,지사파출소,3.7,MATCH_STRONG,지사파출소,3.3
facility:2884,facility,2884,강서구,지양곡연대봉등산로,TOILET,KEEP,유지,[지도/POI 1차판정] 카카오 지도 근거 확인 / 카카오=백재덕호국영웅상(5.5m); POI=공중화장실(5.5m),35.0222300,128.8221000,,,,,,,public_toilet:1473,2884,,public_toilet:1473,2026-04-27T08:19:05.747867+00:00,RENAME_REVIEW,KAKAO,KAKAO_MEDIUM,백재덕호국영웅상,5.5,MATCH_STRONG,공중화장실,5.5
facility:2955,facility,2955,강서구,천성국군묘지,TOILET,KEEP,유지,[지도/POI 1차판정] 공중화장실/시설 POI 근거리 확인 / 카카오=부산가덕도국가관리묘역(1211.1m); POI=공중화장실(2.1m),35.0398900,128.8284000,,,,,,,public_toilet:1582,2955,,public_toilet:1582,2026-04-27T08:19:05.747867+00:00,POI_ONLY_RECHECK,POI,KAKAO_REVIEW,부산가덕도국가관리묘역,1211.1,MATCH_STRONG,공중화장실,2.1
facility:2878,facility,2878,강서구,천성서중마을,TOILET,KEEP,유지,[지도/POI 1차판정] 공중화장실/시설 POI 근거리 확인 / POI=공중화장실(4.7m),35.0303800,128.8114000,,,,,,,public_toilet:1463,2878,,public_toilet:1463,2026-04-27T08:19:05.747867+00:00,POI_ONLY_RECHECK,POI,KAKAO_NO_RESULT,,,MATCH_MEDIUM,공중화장실,4.7
facility:2994,facility,2994,강서구,천성선착장(임시1),TOILET,KEEP,유지,[지도/POI 1차판정] 공중화장실/시설 POI 근거리 확인 / POI=공중화장실(2.3m),35.0283000,128.8155000,,,,,,,public_toilet:1636,2994,,public_toilet:1636,2026-04-27T08:19:05.747867+00:00,POI_ONLY_RECHECK,POI,KAKAO_NO_RESULT,,,MATCH_STRONG,공중화장실,2.3
facility:2962,facility,2962,강서구,천성선착장(임시2),TOILET,KEEP,유지,[지도/POI 1차판정] 공중화장실/시설 POI 근거리 확인 / POI=공중화장실(2.3m),35.0283000,128.8155000,,,,,,,public_toilet:1590,2962,,public_toilet:1590,2026-04-27T08:19:05.747867+00:00,POI_ONLY_RECHECK,POI,KAKAO_NO_RESULT,,,MATCH_STRONG,공중화장실,2.3
facility:2927,facility,2927,강서구,철새탐조대,TOILET,KEEP,유지,[지도/POI 1차판정] 공중화장실/시설 POI 근거리 확인 / 카카오=명지철새탐조대(91.4m); POI=명지철새탐조대(버스정류장)(26.3m),35.0848900,128.9120000,,,,,,,public_toilet:1540,2927,,public_toilet:1540,2026-04-27T08:19:05.747867+00:00,CATEGORY_REVIEW,KAKAO,KAKAO_MEDIUM,명지철새탐조대,91.4,MATCH_MEDIUM,명지철새탐조대(버스정류장),26.3
facility:2924,facility,2924,강서구,화동공원,TOILET,KEEP,유지,[지도/POI 1차판정] 공중화장실/시설 POI 근거리 확인 / 카카오=화동공원(30.0m); POI=화동공원(71.6m),35.1118800,128.8863000,,,,,,,public_toilet:1536,2924,,public_toilet:1536,2026-04-27T08:19:05.747867+00:00,CATEGORY_REVIEW,KAKAO,KAKAO_MEDIUM,화동공원,30.0,MATCH_STRONG,화동공원,71.6
facility:2942,facility,2942,강서구,화암공원,TOILET,KEEP,유지,[지도/POI 1차판정] 공중화장실/시설 POI 근거리 확인 / 카카오=화암공원(19.0m); POI=화암공원(15.9m),35.1101500,128.8774000,,,,,,,public_toilet:1562,2942,,public_toilet:1562,2026-04-27T08:19:05.747867+00:00,CATEGORY_REVIEW,KAKAO,KAKAO_STRONG,화암공원,19.0,MATCH_STRONG,화암공원,15.9
facility:2879,facility,2879,강서구,화전공원,TOILET,KEEP,유지,[지도/POI 1차판정] 카카오 지도 근거 확인 / 카카오=화전공원 공중화장실(50.6m); POI=화전공원(47.1m),35.1058200,128.8796000,,,,,,,public_toilet:1464,2879,,public_toilet:1464,2026-04-27T08:19:05.747867+00:00,KEEP,KAKAO,KAKAO_STRONG,화전공원 공중화장실,50.6,MATCH_STRONG,화전공원,47.1
facility:2932,facility,2932,강서구,희망공원,TOILET,KEEP,유지,[지도/POI 1차판정] 공중화장실/시설 POI 근거리 확인 / 카카오=희망공원(43.7m); POI=희망공원(78.1m),35.0924000,128.8533000,,,,,,,public_toilet:1549,2932,,public_toilet:1549,2026-04-27T08:19:05.747867+00:00,CATEGORY_REVIEW,KAKAO,KAKAO_MEDIUM,희망공원,43.7,MATCH_STRONG,희망공원,78.1
facility:105,facility,105,강서구,거가대교 홍보전시관,TOURIST_SPOT,KEEP,유지,[지도/POI 1차판정] POI 근거리 확인 / 카카오=거가대교 홍보전시관(316.1m); POI=거가대교홍보전시관(48.1m),35.0229443,128.8101226,,,,,,,tourist_spot:161,105,,tourist_spot:161,2026-04-27T08:19:05.747867+00:00,POI_ONLY_RECHECK,POI,KAKAO_WEAK,거가대교 홍보전시관,316.1,MATCH_STRONG,거가대교홍보전시관,48.1
facility:90,facility,90,강서구,렛츠런파크 부산경남,TOURIST_SPOT,KEEP,유지,[지도/POI 1차판정] 카카오 지도 근거 확인 / 카카오=렛츠런파크부산경남 KRA부산경남본부(1.7m); POI=렛츠런파크부산경남(1.1m),35.1546447,128.8819239,,,,,,,tourist_spot:113,90,,tourist_spot:113,2026-04-27T08:19:05.747867+00:00,KEEP,KAKAO,KAKAO_STRONG,렛츠런파크부산경남 KRA부산경남본부,1.7,MATCH_STRONG,렛츠런파크부산경남,1.1
facility:109,facility,109,강서구,명지시장,TOURIST_SPOT,KEEP,유지,[지도/POI 1차판정] 카카오 지도 근거 확인 / 카카오=명지시장(18.2m); POI=명지시장(9.6m),35.1129198,128.9317096,,,,,,,tourist_spot:167,109,,tourist_spot:167,2026-04-27T08:19:05.747867+00:00,KEEP,KAKAO,KAKAO_STRONG,명지시장,18.2,MATCH_STRONG,명지시장,9.6
facility:126,facility,126,강서구,보람공원,TOURIST_SPOT,KEEP,유지,[지도/POI 1차판정] 카카오 지도 근거 확인 / 카카오=보람공원 풋볼장(25.7m); POI=보람공원(105.0m),35.0881459,128.8432430,,,,,,,tourist_spot:188,126,,tourist_spot:188,2026-04-27T08:19:05.747867+00:00,KEEP,KAKAO,KAKAO_STRONG,보람공원 풋볼장,25.7,MATCH_MEDIUM,보람공원,105.0
facility:1289,facility,1289,강서구,가나안복지교회,WELFARE,KEEP,유지,[지도/POI 1차판정] 카카오 지도 근거 확인 / 카카오=가나안복지교회(15.6m); POI=가나안복지교회(14.8m),35.1994214,128.9137333,,,,,,,barrier_free_facility:9393,1289,,barrier_free_facility:9393,2026-04-27T08:19:05.747867+00:00,KEEP,KAKAO,KAKAO_STRONG,가나안복지교회,15.6,MATCH_STRONG,가나안복지교회,14.8
facility:1306,facility,1306,강서구,강서구 발달장애인 평생교육센터,WELFARE,KEEP,유지,[지도/POI 1차판정] 카카오 지도 근거 확인 / 카카오=강서구장애인주간이용시설(7.0m); POI=꿈땅아동발달센터(0.9m),35.0886536,128.9016880,,,,,,,barrier_free_facility:9444,1306,,barrier_free_facility:9444,2026-04-27T08:19:05.747867+00:00,RENAME_REVIEW,KAKAO,KAKAO_STRONG,강서구장애인주간이용시설,7.0,MATCH_STRONG,꿈땅아동발달센터,0.9
facility:1313,facility,1313,강서구,강서구육아종합지원센터,WELFARE,KEEP,유지,[지도/POI 1차판정] 카카오 지도 근거 확인 / 카카오=부산강서구육아종합지원센터(12.8m); POI=강서다온어린이집(2.4m),35.1008902,128.9255743,,,,,,,barrier_free_facility:9476,1313,,barrier_free_facility:9476,2026-04-27T08:19:05.747867+00:00,KEEP,KAKAO,KAKAO_STRONG,부산강서구육아종합지원센터,12.8,MATCH_STRONG,강서다온어린이집,2.4
facility:1276,facility,1276,강서구,강서노인종합복지회관,WELFARE,KEEP,유지,[지도/POI 1차판정] 카카오 지도 근거 확인 / 카카오=강서노인종합복지관(10.3m); POI=강서노인종합복지관(2.4m),35.2073302,128.9734665,,,,,,,barrier_free_facility:9326,1276,,barrier_free_facility:9326,2026-04-27T08:19:05.747867+00:00,RENAME_REVIEW,KAKAO,KAKAO_STRONG,강서노인종합복지관,10.3,MATCH_STRONG,강서노인종합복지관,2.4
facility:1286,facility,1286,강서구,금빛재활주간보호,WELFARE,KEEP,유지,[지도/POI 1차판정] 카카오 지도 근거 확인 / 카카오=금빛재활주간보호센터(0.2m); POI=(주)금빛재활주간보호센터(1.6m),35.2166441,128.9399904,,,,,,,barrier_free_facility:9379,1286,,barrier_free_facility:9379,2026-04-27T08:19:05.747867+00:00,KEEP,KAKAO,KAKAO_STRONG,금빛재활주간보호센터,0.2,MATCH_STRONG,(주)금빛재활주간보호센터,1.6
facility:1288,facility,1288,강서구,대사1구행복센터,WELFARE,KEEP,유지,[지도/POI 1차판정] 카카오 지도 근거 확인 / 카카오=대사1구행복센터(0.7m); POI=대사1구행복센터(0.9m),35.2209242,128.9332920,,,,,,,barrier_free_facility:9392,1288,,barrier_free_facility:9392,2026-04-27T08:19:05.747867+00:00,KEEP,KAKAO,KAKAO_STRONG,대사1구행복센터,0.7,MATCH_STRONG,대사1구행복센터,0.9
facility:1308,facility,1308,강서구,명지 심리언어치료 센터,WELFARE,KEEP,유지,[지도/POI 1차판정] 카카오 지도 근거 확인 / 카카오=타파웨어 부산명지쿠킹스튜디오(7.8m); POI=GS25강서퀸덤점(4.1m),35.0885902,128.8991939,,,,,,,barrier_free_facility:9450,1308,,barrier_free_facility:9450,2026-04-27T08:19:05.747867+00:00,RENAME_REVIEW,KAKAO,KAKAO_STRONG,타파웨어 부산명지쿠킹스튜디오,7.8,MATCH_STRONG,GS25강서퀸덤점,4.1
facility:1311,facility,1311,강서구,명지노인종합복지관,WELFARE,KEEP,유지,[지도/POI 1차판정] 카카오 지도 근거 확인 / 카카오=명지노인종합복지관(4.2m); POI=명지노인종합복지관(1.3m),35.1105637,128.9230470,,,,,,,barrier_free_facility:9467,1311,,barrier_free_facility:9467,2026-04-27T08:19:05.747867+00:00,KEEP,KAKAO,KAKAO_STRONG,명지노인종합복지관,4.2,MATCH_STRONG,명지노인종합복지관,1.3
facility:1268,facility,1268,강서구,베데스다,WELFARE,KEEP,유지,[지도/POI 1차판정] 카카오 지도 근거 확인 / 카카오=베데스다(3.6m); POI=베데스다원(49.2m),35.2153320,128.9885858,,,,,,,barrier_free_facility:9162,1268,,barrier_free_facility:9162,2026-04-27T08:19:05.747867+00:00,KEEP,KAKAO,KAKAO_STRONG,베데스다,3.6,MATCH_STRONG,베데스다원,49.2
facility:1279,facility,1279,강서구,부산강서구정신건강복지센터,WELFARE,KEEP,유지,[지도/POI 1차판정] 카카오 지도 근거 확인 / 카카오=부산강서구 정신건강복지센터(3.4m); POI=뉴스코리아(0.0m),35.1813385,128.9575791,,,,,,,barrier_free_facility:9340,1279,,barrier_free_facility:9340,2026-04-27T08:19:05.747867+00:00,KEEP,KAKAO,KAKAO_STRONG,부산강서구 정신건강복지센터,3.4,MATCH_MEDIUM,뉴스코리아,0.0
facility:1272,facility,1272,강서구,부산장애인직업재활,WELFARE,KEEP,유지,[지도/POI 1차판정] 카카오 지도 근거 확인 / 카카오=부산장애인직업재활시설(0.1m); POI=부산장애인직업재활시설(0.0m),35.2192294,128.9670068,,,,,,,barrier_free_facility:9257,1272,,barrier_free_facility:9257,2026-04-27T08:19:05.747867+00:00,KEEP,KAKAO,KAKAO_STRONG,부산장애인직업재활시설,0.1,MATCH_STRONG,부산장애인직업재활시설,0.0
facility:1331,facility,1331,강서구,사암경로당,WELFARE,KEEP,유지,[지도/POI 1차판정] 카카오 지도 근거 확인 / 카카오=화암공원 화장실(1.5m); POI=화전진구노인복지관(0.9m),35.1105635,128.8775366,,,,,,,barrier_free_facility:9614,1331,,barrier_free_facility:9614,2026-04-27T08:19:05.747867+00:00,RENAME_REVIEW,KAKAO,KAKAO_MEDIUM,화암공원 화장실,1.5,MATCH_STRONG,화전진구노인복지관,0.9
facility:1339,facility,1339,강서구,성산1구경로당,WELFARE,KEEP,유지,"[지도/POI 1차판정] 카카오 지도 근거 확인 / 카카오=무더위,한파쉼터 성산1구경로당(0.8m); POI=성산1구경로당(2.2m)",35.1237658,128.8958329,,,,,,,barrier_free_facility:9651,1339,,barrier_free_facility:9651,2026-04-27T08:19:05.747867+00:00,RENAME_REVIEW,KAKAO,KAKAO_STRONG,"무더위,한파쉼터 성산1구경로당",0.8,MATCH_STRONG,성산1구경로당,2.2
facility:1377,facility,1377,강서구,소양무지개동산,WELFARE,KEEP,유지,[지도/POI 1차판정] 카카오 지도 근거 확인 / 카카오=소양무지개동산(46.8m); POI=소양무지개동산(51.8m),35.0425508,128.8308921,,,,,,,barrier_free_facility:9825,1377,,barrier_free_facility:9825,2026-04-27T08:19:05.747867+00:00,KEEP,KAKAO,KAKAO_STRONG,소양무지개동산,46.8,MATCH_STRONG,소양무지개동산,51.8
facility:1284,facility,1284,강서구,순서경로당,WELFARE,KEEP,유지,[지도/POI 1차판정] POI 근거리 확인 / POI=순서경로당(0.3m),35.1612970,128.9435989,,,,,,,barrier_free_facility:9367,1284,,barrier_free_facility:9367,2026-04-27T08:19:05.747867+00:00,POI_ONLY_RECHECK,POI,KAKAO_NO_RESULT,,,MATCH_STRONG,순서경로당,0.3
facility:1278,facility,1278,강서구,신소경로당,WELFARE,KEEP,유지,[지도/POI 1차판정] 카카오 지도 근거 확인 / 카카오=신소마을회관(0.1m); POI=신소경로당(2.9m),35.1827950,128.9562133,,,,,,,barrier_free_facility:9339,1278,,barrier_free_facility:9339,2026-04-27T08:19:05.747867+00:00,RENAME_REVIEW,KAKAO,KAKAO_MEDIUM,신소마을회관,0.1,MATCH_STRONG,신소경로당,2.9
facility:1285,facility,1285,강서구,월포경로당,WELFARE,KEEP,유지,"[지도/POI 1차판정] POI 근거리 확인 / 카카오=무더위,한파쉼터 경동메르빌여자경로당(33928.3m); POI=월포경로당(0.3m)",35.1543793,128.9378608,,,,,,,barrier_free_facility:9373,1285,,barrier_free_facility:9373,2026-04-27T08:19:05.747867+00:00,POI_ONLY_RECHECK,POI,KAKAO_NEARBY_ONLY,"무더위,한파쉼터 경동메르빌여자경로당",33928.3,MATCH_STRONG,월포경로당,0.3
facility:1302,facility,1302,강서구,을숙도노인요양원,WELFARE,KEEP,유지,[지도/POI 1차판정] 카카오 지도 근거 확인 / 카카오=을숙도노인요양원(2.2m); POI=을숙도노인요양원(2.7m),35.1158031,128.9238895,,,,,,,barrier_free_facility:9435,1302,,barrier_free_facility:9435,2026-04-27T08:19:05.747867+00:00,KEEP,KAKAO,KAKAO_STRONG,을숙도노인요양원,2.2,MATCH_STRONG,을숙도노인요양원,2.7
facility:1267,facility,1267,강서구,인혜원,WELFARE,KEEP,유지,[지도/POI 1차판정] 카카오 지도 근거 확인 / 카카오=인혜원(3.4m); POI=인혜원(0.0m),35.2163787,128.9868158,,,,,,,barrier_free_facility:9158,1267,,barrier_free_facility:9158,2026-04-27T08:19:05.747867+00:00,KEEP,KAKAO,KAKAO_STRONG,인혜원,3.4,MATCH_STRONG,인혜원,0.0
facility:1280,facility,1280,강서구,중앙경로당,WELFARE,KEEP,유지,"[지도/POI 1차판정] 카카오 지도 근거 확인 / 카카오=무더위,한파쉼터 중앙경로당(0.8m); POI=중앙경로당(0.7m)",35.1791713,128.9559074,,,,,,,barrier_free_facility:9342,1280,,barrier_free_facility:9342,2026-04-27T08:19:05.747867+00:00,RENAME_REVIEW,KAKAO,KAKAO_STRONG,"무더위,한파쉼터 중앙경로당",0.8,MATCH_STRONG,중앙경로당,0.7
facility:1380,facility,1380,강서구,진애원,WELFARE,KEEP,유지,[지도/POI 1차판정] 카카오 지도 근거 확인 / 카카오=진애원(2.5m); POI=진애생활복지원(0.0m),35.0562011,128.8289796,,,,,,,barrier_free_facility:9831,1380,,barrier_free_facility:9831,2026-04-27T08:19:05.747867+00:00,KEEP,KAKAO,KAKAO_STRONG,진애원,2.5,MATCH_STRONG,진애생활복지원,0.0
facility:1376,facility,1376,강서구,한마음데이케어센터,WELFARE,KEEP,유지,[지도/POI 1차판정] POI 근거리 확인: 카테고리는 후순위 재확인 대상 / 카카오=한마음데이케어센터(312266.9m); POI=경희빌딩/한마음데이케어센터(0.5m),35.0822582,128.8727264,,,,,,,barrier_free_facility:9818,1376,,barrier_free_facility:9818,2026-04-27T08:19:05.747867+00:00,POI_ONLY_CATEGORY_RECHECK,POI,KAKAO_WEAK,한마음데이케어센터,312266.9,MATCH_STRONG,경희빌딩/한마음데이케어센터,0.5
facility:2996,facility,2996,강서구,낙동강관리본부 대저생태공원 7,TOILET,REMOVE,제거,[지도/POI 1차판정] 지도/POI 근거 약함 / POI=공중화장실(259.1m),35.2126780,128.9895180,,,,,,,public_toilet:1644,2996,,public_toilet:1644,2026-04-27T08:19:05.747867+00:00,REMOVE_REVIEW,POI,KAKAO_NO_RESULT,,,NEARBY_ONLY,공중화장실,259.1
facility:2991,facility,2991,강서구,낙동강관리본부 대저생태공원 4,TOILET,REVIEW,보류,[지도/POI 1차판정] 화장실은 지도명만으로 실재/개방 여부 확정 어려움 / POI=공중화장실(174.1m),35.2043870,128.9801060,,,,,,,public_toilet:1633,2991,,public_toilet:1633,2026-04-27T08:19:05.747867+00:00,MANUAL_REVIEW,POI,KAKAO_NO_RESULT,,,MATCH_WEAK,공중화장실,174.1
facility:2905,facility,2905,강서구,낙동강관리본부 대저생태공원 6,TOILET,REVIEW,보류,[지도/POI 1차판정] 화장실은 지도명만으로 실재/개방 여부 확정 어려움 / POI=공중화장실(145.5m),35.1980380,128.9693460,,,,,,,public_toilet:1511,2905,,public_toilet:1511,2026-04-27T08:19:05.747867+00:00,MANUAL_REVIEW,POI,KAKAO_NO_RESULT,,,MATCH_WEAK,공중화장실,145.5
facility:2921,facility,2921,강서구,낙동강관리본부 맥도생태공원 3,TOILET,REVIEW,보류,[지도/POI 1차판정] 화장실은 지도명만으로 실재/개방 여부 확정 어려움 / POI=공중화장실(128.9m),35.1509920,128.9564250,,,,,,,public_toilet:1533,2921,,public_toilet:1533,2026-04-27T08:19:05.747867+00:00,MANUAL_REVIEW,POI,KAKAO_NO_RESULT,,,MATCH_WEAK,공중화장실,128.9
facility:2908,facility,2908,강서구,녹산고향동산1(기념관),TOILET,REVIEW,보류,[지도/POI 1차판정] 화장실은 지도명만으로 실재/개방 여부 확정 어려움 / 카카오=녹산고향동산 기념관(182.9m); POI=녹산고향동산(156.6m),35.1562700,128.8867000,,,,,,,public_toilet:1517,2908,,public_toilet:1517,2026-04-27T08:19:05.747867+00:00,RENAME_REVIEW,KAKAO,KAKAO_MEDIUM,녹산고향동산 기념관,182.9,MATCH_WEAK,녹산고향동산,156.6
facility:3010,facility,3010,강서구,녹산고향동산2(배수펌프장),TOILET,REVIEW,보류,[지도/POI 1차판정] 화장실은 지도명만으로 실재/개방 여부 확정 어려움 / 카카오=녹산고향동산 기념관(178.6m); POI=녹산고향동산(156.5m),35.1562200,128.8868000,,,,,,,public_toilet:1664,3010,,public_toilet:1664,2026-04-27T08:19:05.747867+00:00,RENAME_REVIEW,KAKAO,KAKAO_MEDIUM,녹산고향동산 기념관,178.6,MATCH_WEAK,녹산고향동산,156.5
facility:2974,facility,2974,강서구,명지오션시티 남쪽,TOILET,REVIEW,보류,[지도/POI 1차판정] 화장실은 지도명만으로 실재/개방 여부 확정 어려움 / POI=오션초등학교(버스정류장)(133.2m),35.0791785,128.9078068,,,,,,,public_toilet:1608,2974,,public_toilet:1608,2026-04-27T08:19:05.747867+00:00,POI_ONLY_RECHECK,POI,KAKAO_NO_RESULT,,,MATCH_MEDIUM,오션초등학교(버스정류장),133.2
facility:2897,facility,2897,강서구,부산강서세무서 공중화장실,TOILET,REVIEW,보류,[지도/POI 1차판정] 근거 약함: 카카오/POI는 있으나 내부 화장실·상위 시설 맥락이라 지도 확인 필요 / 카카오=SC제일은행 명지국제신도시지점(2.6m); POI=공중화장실(2.7m),35.0966148,128.9061852,,,,,,,public_toilet:1496,2897,,public_toilet:1496,2026-04-27T08:19:05.747867+00:00,REVIEW_OR_REMOVE,KAKAO,KAKAO_STRONG,SC제일은행 명지국제신도시지점,2.6,MATCH_STRONG,공중화장실,2.7
facility:3000,facility,3000,강서구,삼성자동차동문(북),TOILET,REVIEW,보류,[지도/POI 1차판정] 화장실은 지도명만으로 실재/개방 여부 확정 어려움 / 카카오=공중화장실(247.0m); POI=공중화장실(248.2m),35.0925000,128.8875000,,,,,,,public_toilet:1650,3000,,public_toilet:1650,2026-04-27T08:19:05.747867+00:00,MANUAL_REVIEW,POI,KAKAO_WEAK,공중화장실,247.0,MATCH_WEAK,공중화장실,248.2
facility:2945,facility,2945,강서구,항월마을,TOILET,REVIEW,보류,[지도/POI 1차판정] 화장실은 지도명만으로 실재/개방 여부 확정 어려움 / 카카오=항월마을회관(198.2m); POI=항월마을회관입구(185.9m),35.0734700,128.8380000,,,,,,,public_toilet:1565,2945,,public_toilet:1565,2026-04-27T08:19:05.747867+00:00,CATEGORY_REVIEW,KAKAO,KAKAO_MEDIUM,항월마을회관,198.2,MATCH_WEAK,항월마을회관입구,185.9
facility:23,facility,23,강서구,부산강서문화원,TOURIST_SPOT,REVIEW,보류,[지도/POI 1차판정] 지도 근거는 있으나 이름/분류/거리 확인 필요 / 카카오=부산강서문화원(236.8m); POI=부산강서문화원(99.3m),35.2113235,128.9805054,,,,,,,tourist_spot:24,23,,tourist_spot:24,2026-04-27T08:19:05.747867+00:00,POI_ONLY_RECHECK,POI,KAKAO_WEAK,부산강서문화원,236.8,MATCH_MEDIUM,부산강서문화원,99.3
